,org:group,resource country,organization country,org:resource,organization involved,org:role,Activity,impact,product,lifecycle:transition,Complete Timestamp,Case ID,Duration
4111,Org line C,France,be,Nicolas,G64 2nd,E_3,Completed,Major,PROD378,Closed,2012-03-19 14:29:08+00:00,1-626102521,7863235.0
4112,Org line C,Sweden,us,Henrik,G67 2nd,E_3,Accepted,Medium,PROD151,In Progress,2011-12-19 16:02:25+00:00,1-626212681,0.0
4113,Org line C,Sweden,us,Henrik,G67 2nd,E_3,Accepted,Medium,PROD151,Wait,2012-01-04 10:26:26+00:00,1-626212681,1362241.0
4114,Org line C,Sweden,us,Henrik,G67 2nd,E_3,Accepted,Medium,PROD151,In Progress,2012-02-20 09:32:17+00:00,1-626212681,4057551.0
4115,Org line C,Sweden,us,Henrik,G67 2nd,E_3,Completed,Medium,PROD151,Closed,2012-02-20 09:35:33+00:00,1-626212681,196.0
4116,Org line C,Sweden,us,Vaibhav,G88 2nd,E_4,Accepted,Medium,PROD794,In Progress,2011-12-20 00:48:36+00:00,1-626292231,0.0
4117,Org line C,Sweden,us,Vaibhav,G88 2nd,E_4,Accepted,Medium,PROD794,In Progress,2011-12-20 00:49:14+00:00,1-626292231,38.0
4118,Org line C,Sweden,us,Vaibhav,G88 2nd,E_4,Accepted,Medium,PROD794,Wait,2012-02-07 18:48:51+00:00,1-626292231,4298377.0
4119,Org line C,Sweden,us,Vaibhav,G88 2nd,E_4,Completed,Medium,PROD794,Closed,2012-05-28 09:50:17+00:00,1-626292231,9558086.0
4120,Org line C,Sweden,us,Vaibhav,G88 2nd,E_4,Accepted,Medium,PROD794,In Progress,2012-05-28 10:04:15+00:00,1-626292231,838.0
4121,Org line C,Sweden,us,Vaibhav,G88 2nd,E_4,Completed,Medium,PROD794,Closed,2012-05-28 10:06:04+00:00,1-626292231,109.0
4122,Org line A2,Sweden,se,Karin,N7 2nd,A2_1,Accepted,Low,PROD746,In Progress,2011-12-20 07:59:29+00:00,1-626462354,0.0
4123,Org line A2,Sweden,se,Karin,N7 2nd,A2_1,Accepted,Low,PROD746,Wait,2012-02-02 09:43:55+00:00,1-626462354,3807866.0
4124,Org line A2,Sweden,se,Karin,N7 2nd,A2_1,Completed,Low,PROD746,Closed,2012-04-17 09:02:51+00:00,1-626462354,6477536.0
4125,Org line A2,Sweden,se,Lisbeth,A10,A2_5,Accepted,Medium,PROD236,In Progress,2011-12-20 08:39:32+00:00,1-626510640,0.0
4126,Org line A2,Sweden,se,Lisbeth,A10,A2_5,Accepted,Medium,PROD236,Wait,2011-12-20 09:03:49+00:00,1-626510640,1457.0
4127,Org line A2,Sweden,se,Lisbeth,A10,A2_5,Accepted,Medium,PROD236,In Progress,2011-12-20 13:19:22+00:00,1-626510640,15333.0
4128,Org line A2,Sweden,se,Lisbeth,A10,A2_5,Accepted,Medium,PROD236,Wait,2011-12-21 09:40:49+00:00,1-626510640,73287.0
4129,Org line A2,Sweden,se,Lisbeth,A10,A2_5,Accepted,Medium,PROD236,In Progress,2012-02-02 07:45:56+00:00,1-626510640,3708307.0
4130,Org line A2,Sweden,se,Lisbeth,A10,A2_5,Accepted,Medium,PROD236,Wait,2012-02-02 12:44:11+00:00,1-626510640,17895.0
4131,Org line A2,Sweden,se,Lisbeth,A10,A2_5,Accepted,Medium,PROD236,In Progress,2012-02-02 13:37:55+00:00,1-626510640,3224.0
4132,Org line A2,Sweden,se,Lisbeth,A10,A2_5,Completed,Medium,PROD236,Closed,2012-02-02 13:39:10+00:00,1-626510640,75.0
4133,Org line A2,United Kingdom,gb,Ian,G42 3rd,A2_1,Accepted,High,PROD236,In Progress,2011-12-20 13:07:40+00:00,1-626515794,0.0
4134,Org line A2,United Kingdom,gb,Ian,G42 3rd,A2_1,Accepted,High,PROD236,Assigned,2011-12-20 13:26:59+00:00,1-626515794,1159.0
4135,Org line A2,United Kingdom,gb,Ian,G42 3rd,A2_1,Accepted,High,PROD236,Assigned,2011-12-23 14:33:36+00:00,1-626515794,263197.0
4136,Org line A2,United Kingdom,gb,Andrew,G42 3rd,A2_1,Accepted,High,PROD236,In Progress,2012-01-06 13:12:19+00:00,1-626515794,1204723.0
4137,Org line A2,United Kingdom,gb,Andrew,G42 3rd,A2_1,Completed,High,PROD236,Closed,2012-01-06 13:13:30+00:00,1-626515794,71.0
4138,Org line A2,USA,us,Gregory,N5 2nd,A2_3,Accepted,Medium,PROD488,In Progress,2011-12-20 13:43:16+00:00,1-626760391,0.0
4139,Org line A2,USA,us,Gregory,N5 2nd,A2_3,Accepted,Medium,PROD488,In Progress,2012-01-12 16:33:11+00:00,1-626760391,1997395.0
4140,Org line A2,USA,us,Gregory,N5 2nd,A2_3,Completed,Medium,PROD488,Closed,2012-01-12 16:33:48+00:00,1-626760391,37.0
4141,Org line A2,France,fr,Cyril,V37 2nd,A2_5,Accepted,Medium,PROD525,In Progress,2011-12-20 15:25:10+00:00,1-626834451,0.0
4142,Org line A2,France,fr,Cyril,V37 2nd,A2_5,Accepted,Medium,PROD525,Assigned,2011-12-20 15:26:35+00:00,1-626834451,85.0
4143,Org line A2,France,fr,Cyril,V37 2nd,A2_5,Completed,Medium,PROD525,Closed,2012-02-01 11:03:13+00:00,1-626834451,3699398.0
4144,Org line C,France,fr,Arnaud,V29 2nd,E_6,Accepted,Major,PROD413,In Progress,2011-12-21 06:14:19+00:00,1-627163101,0.0
4145,Org line C,France,fr,Arnaud,V29 2nd,E_6,Accepted,Major,PROD413,Wait,2012-01-18 11:17:47+00:00,1-627163101,2437408.0
4146,Org line C,France,fr,Arnaud,V29 2nd,E_6,Accepted,Major,PROD413,In Progress,2012-02-01 11:23:43+00:00,1-627163101,1209956.0
4147,Org line C,France,fr,Arnaud,V29 2nd,E_6,Accepted,Major,PROD413,In Progress,2012-04-12 09:35:52+00:00,1-627163101,6127929.0
4148,Org line C,France,fr,Bruno,V29 2nd,E_6,Accepted,Major,PROD413,In Progress,2012-04-19 12:28:17+00:00,1-627163101,615145.0
4149,Org line C,France,fr,Bruno,V29 2nd,E_6,Completed,Major,PROD413,Closed,2012-05-09 08:32:27+00:00,1-627163101,1713850.0
4150,Org line C,USA,us,Kymaria,N22 2nd,V3_3,Accepted,High,PROD476,In Progress,2011-12-21 08:06:12+00:00,1-627190551,0.0
4151,Org line C,USA,us,Kymaria,N22 2nd,V3_3,Completed,High,PROD476,Closed,2011-12-21 08:13:03+00:00,1-627190551,411.0
4152,Org line C,USA,us,Kymaria,N22 2nd,V3_3,Accepted,High,PROD476,In Progress,2011-12-29 08:47:16+00:00,1-627190551,693253.0
4153,Org line C,USA,us,Kymaria,N22 2nd,V3_3,Accepted,High,PROD476,Wait,2011-12-29 08:47:23+00:00,1-627190551,7.0
4154,Org line C,USA,us,Kymaria,N22 2nd,V3_3,Accepted,High,PROD476,In Progress,2012-01-18 15:22:21+00:00,1-627190551,1751698.0
4155,Org line C,USA,us,Kymaria,N22 2nd,V3_3,Accepted,High,PROD476,Wait,2012-01-18 15:31:17+00:00,1-627190551,536.0
4156,Org line C,USA,us,Kymaria,N22 2nd,V3_3,Completed,High,PROD476,Closed,2012-02-10 09:28:45+00:00,1-627190551,1965448.0
4157,Org line A2,Sweden,se,Valter,U6 2nd,A2_3,Accepted,Low,PROD831,In Progress,2011-12-21 09:39:43+00:00,1-627336700,0.0
4158,Org line A2,Sweden,se,Valter,U6 2nd,A2_3,Accepted,Low,PROD831,Assigned,2011-12-21 09:40:06+00:00,1-627336700,23.0
4159,Org line A2,Sweden,se,Valter,U6 2nd,A2_3,Accepted,Low,PROD831,In Progress,2012-01-30 13:18:50+00:00,1-627336700,3469124.0
4160,Org line A2,Sweden,se,Valter,U6 2nd,A2_3,Completed,Low,PROD831,Closed,2012-01-30 13:18:51+00:00,1-627336700,1.0
4161,Org line C,Brazil,in,Alex,G93 2nd,E_4,Accepted,Low,PROD325,In Progress,2011-12-21 10:13:58+00:00,1-627337013,0.0
4162,Org line C,Brazil,in,Alex,G93 2nd,E_4,Accepted,Low,PROD325,In Progress,2012-01-26 13:12:53+00:00,1-627337013,3121135.0
4163,Org line C,Brazil,in,Alex,G93 2nd,E_4,Completed,Low,PROD325,Closed,2012-03-01 14:37:25+00:00,1-627337013,3029072.0
4164,Org line A2,POLAND,pl,Grzegorz,N26 2nd,A2_3,Accepted,High,PROD791,In Progress,2011-12-21 13:33:20+00:00,1-627532005,0.0
4165,Org line A2,POLAND,pl,Grzegorz,N26 2nd,A2_3,Accepted,High,PROD791,Assigned,2011-12-21 13:33:49+00:00,1-627532005,29.0
4166,Org line A2,POLAND,pl,Grzegorz,N26 2nd,A2_3,Accepted,High,PROD791,Wait,2012-01-09 13:52:30+00:00,1-627532005,1642721.0
4167,Org line A2,POLAND,pl,Grzegorz,N26 2nd,A2_3,Completed,High,PROD791,Closed,2012-04-23 11:38:19+00:00,1-627532005,9063949.0
4168,Org line A2,Brazil,se,Lauro,G45 2nd,A2_3,Accepted,Low,PROD711,In Progress,2011-12-21 13:57:20+00:00,1-627557462,0.0
4169,Org line A2,Brazil,se,Lauro,G45 2nd,A2_3,Accepted,Low,PROD711,In Progress,2011-12-21 13:58:06+00:00,1-627557462,46.0
4170,Org line A2,Brazil,se,Lauro,G45 2nd,A2_3,Completed,Low,PROD711,Closed,2012-02-01 12:51:37+00:00,1-627557462,3624811.0
4171,Org line C,Sweden,se,Leif,G285 2nd,E_10,Accepted,Medium,PROD646,In Progress,2011-12-21 14:43:03+00:00,1-627630611,0.0
4172,Org line C,Sweden,se,Leif,G285 2nd,E_10,Queued,Medium,PROD646,Awaiting Assignment,2011-12-21 14:46:04+00:00,1-627630611,181.0
4173,Org line C,Sweden,se,Anil,G285 2nd,E_10,Accepted,Medium,PROD646,In Progress,2011-12-23 08:36:20+00:00,1-627630611,150616.0
4174,Org line C,Sweden,se,Anil,G285 2nd,E_10,Completed,Medium,PROD646,Closed,2012-01-10 12:49:48+00:00,1-627630611,1570408.0
4175,Org line A2,POLAND,pl,Rafal,V10 3rd,D_1,Accepted,Medium,PROD71,In Progress,2011-12-22 10:00:33+00:00,1-627878397,0.0
4176,Org line A2,POLAND,pl,Rafal,V10 3rd,D_1,Accepted,Medium,PROD71,In Progress,2012-05-29 11:37:20+00:00,1-627878397,13743407.0
4177,Org line A2,POLAND,pl,Rafal,V10 3rd,D_1,Completed,Medium,PROD71,Closed,2012-05-29 11:38:04+00:00,1-627878397,44.0
4178,Org line A2,Sweden,in,Bertil,G31 3rd,A2_4,Accepted,Low,PROD194,In Progress,2011-12-22 09:03:52+00:00,1-627936524,0.0
4179,Org line A2,Sweden,in,Bertil,G31 3rd,A2_4,Completed,Low,PROD194,Closed,2012-04-23 09:20:55+00:00,1-627936524,10628223.0
4180,Org line V2,Sweden,se,Tomas,T3 2nd,,Accepted,Low,PROD59,In Progress,2011-12-22 09:26:34+00:00,1-627980711,0.0
4181,Org line V2,Sweden,se,Tomas,T3 2nd,,Completed,Low,PROD59,Closed,2012-02-01 14:40:27+00:00,1-627980711,3561233.0
4182,Org line A2,Sweden,se,Vikrant,G105 2nd,A2_4,Accepted,Medium,PROD337,In Progress,2011-12-22 12:59:52+00:00,1-628078553,0.0
4183,Org line A2,Sweden,se,Vikrant,G105 2nd,A2_4,Completed,Medium,PROD337,Closed,2012-04-19 15:42:44+00:00,1-628078553,10291372.0
4184,Org line G4,Sweden,se,Ing-Marie,G51 2nd,,Accepted,High,PROD337,In Progress,2011-12-22 13:57:58+00:00,1-628105478,0.0
4185,Org line G4,Sweden,se,Ing-Marie,G51 2nd,,Accepted,High,PROD337,Assigned,2012-02-02 11:54:54+00:00,1-628105478,3621416.0
4186,Org line G4,Sweden,se,Suresh,G51 2nd,,Accepted,High,PROD337,In Progress,2012-04-27 13:39:00+00:00,1-628105478,7350246.0
4187,Org line G4,Sweden,se,Suresh,G51 2nd,,Completed,High,PROD337,Closed,2012-04-27 13:41:34+00:00,1-628105478,154.0
4188,Org line C,INDIA,in,-,G165 2nd,E_7,Accepted,Low,PROD424,In Progress,2011-12-22 16:18:37+00:00,1-628203323,0.0
4189,Org line C,INDIA,in,-,G165 2nd,E_7,Accepted,Low,PROD424,In Progress,2011-12-22 16:21:45+00:00,1-628203323,188.0
4190,Org line C,INDIA,in,Rajkishore,G165 2nd,E_7,Accepted,Low,PROD424,Assigned,2011-12-26 15:36:48+00:00,1-628203323,342903.0
4191,Org line C,INDIA,in,Rajkishore,G165 2nd,E_7,Accepted,Low,PROD424,In Progress,2011-12-27 10:05:29+00:00,1-628203323,66521.0
4192,Org line C,INDIA,in,Rajkishore,G165 2nd,E_7,Accepted,Low,PROD424,Wait,2012-01-17 20:43:17+00:00,1-628203323,1852668.0
4193,Org line C,INDIA,in,Rajkishore,G165 2nd,E_7,Accepted,Low,PROD424,In Progress,2012-04-03 20:11:09+00:00,1-628203323,6650872.0
4194,Org line C,INDIA,in,Rajkishore,G165 2nd,E_7,Completed,Low,PROD424,Closed,2012-05-08 01:29:27+00:00,1-628203323,2956698.0
4195,Org line C,Canada,ca,Jay,N19 2nd,,Accepted,Low,PROD424,In Progress,2011-12-22 19:57:48+00:00,1-628222366,0.0
4196,Org line C,Canada,ca,Jay,N19 2nd,,Completed,Low,PROD424,Closed,2012-01-18 13:51:27+00:00,1-628222366,2310819.0
4197,Org line C,Canada,ca,Jay,N19 2nd,,Accepted,Low,PROD424,In Progress,2011-12-22 19:59:12+00:00,1-628255780,0.0
4198,Org line C,Canada,ca,Jay,N19 2nd,,Completed,Low,PROD424,Closed,2012-01-18 13:51:12+00:00,1-628255780,2310720.0
4199,Org line C,Sweden,se,Peter,G160 2nd,E_7,Accepted,Low,PROD673,In Progress,2011-12-23 09:46:51+00:00,1-628669941,0.0
4200,Org line C,Sweden,se,Peter,G160 2nd,E_7,Completed,Low,PROD673,Closed,2012-01-02 08:24:05+00:00,1-628669941,859034.0
4201,Org line B,Brazil,br,Evane,S12 2nd,E_3,Accepted,Low,PROD551,In Progress,2011-12-23 10:16:00+00:00,1-628704675,0.0
4202,Org line B,Brazil,br,Evane,S12 2nd,E_3,Queued,Low,PROD551,Awaiting Assignment,2011-12-23 10:17:34+00:00,1-628704675,94.0
4203,Org line B,Brazil,br,Evane,S12 2nd,E_3,Accepted,Low,PROD551,In Progress,2012-01-04 11:45:11+00:00,1-628704675,1042057.0
4204,Org line A2,Brazil,br,Edney,S1 2nd,A2_1,Queued,Low,PROD551,Awaiting Assignment,2012-01-04 11:46:17+00:00,1-628704675,66.0
4205,Org line A2,Brazil,br,Ilton,S1 2nd,A2_1,Accepted,Low,PROD551,In Progress,2012-03-30 12:14:17+00:00,1-628704675,7432080.0
4206,Org line A2,Brazil,br,Ilton,S1 2nd,A2_1,Completed,Low,PROD551,Closed,2012-03-30 12:30:41+00:00,1-628704675,984.0
4207,Org line C,Belgium,se,Bart,G57 2nd,E_2,Accepted,High,PROD236,In Progress,2011-12-27 07:06:43+00:00,1-629618537,0.0
4208,Org line C,Belgium,se,Bart,G57 2nd,E_2,Accepted,High,PROD236,Assigned,2011-12-27 07:07:18+00:00,1-629618537,35.0
4209,Org line C,Belgium,se,Hugo,G57 2nd,E_2,Accepted,High,PROD236,In Progress,2012-02-08 10:33:09+00:00,1-629618537,3727551.0
4210,Org line C,Belgium,se,Hugo,G57 2nd,E_2,Completed,High,PROD236,Closed,2012-02-08 10:40:32+00:00,1-629618537,443.0
4211,Org line C,Sweden,us,Christian,G88 2nd,E_4,Accepted,Medium,PROD219,In Progress,2011-12-27 08:05:25+00:00,1-629629428,0.0
4212,Org line C,Sweden,us,Christian,G88 2nd,E_4,Accepted,Medium,PROD219,Assigned,2012-02-21 07:04:40+00:00,1-629629428,4834755.0
4213,Org line C,Sweden,us,Christian,G88 2nd,E_4,Accepted,Medium,PROD219,In Progress,2012-05-24 13:40:31+00:00,1-629629428,8058951.0
4214,Org line C,Sweden,us,Christian,G88 2nd,E_4,Completed,Medium,PROD219,Closed,2012-05-24 13:41:49+00:00,1-629629428,78.0
4215,Org line C,Sweden,se,Anders,S20 2nd,E_6,Accepted,Low,PROD802,In Progress,2011-12-27 06:53:22+00:00,1-629642635,0.0
4216,Org line C,Sweden,se,Anders,S20 2nd,E_6,Accepted,Low,PROD802,In Progress,2011-12-27 06:58:58+00:00,1-629642635,336.0
4217,Org line C,Sweden,se,Anders,S20 2nd,E_6,Accepted,Low,PROD802,Wait,2012-02-01 09:14:07+00:00,1-629642635,3118509.0
4218,Org line C,Sweden,se,Anders,S20 2nd,E_6,Accepted,Low,PROD802,In Progress,2012-03-20 13:29:41+00:00,1-629642635,4162534.0
4219,Org line C,Sweden,se,Anders,S20 2nd,E_6,Completed,Low,PROD802,Closed,2012-03-20 13:30:25+00:00,1-629642635,44.0
4220,Org line C,Sweden,se,Fredrik,G76,E_5,Accepted,Medium,PROD152,In Progress,2011-12-28 03:10:10+00:00,1-629991273,0.0
4221,Org line C,Sweden,se,Fredrik,G76,E_5,Accepted,Medium,PROD152,In Progress,2012-02-01 11:01:35+00:00,1-629991273,3052285.0
4222,Org line C,Sweden,se,Fredrik,G76,E_5,Completed,Medium,PROD152,Closed,2012-02-01 11:02:09+00:00,1-629991273,34.0
4223,Org line C,INDIA,in,Vinay,G119 2nd,E_8,Accepted,Medium,PROD597,In Progress,2011-12-28 08:27:37+00:00,1-630156753,0.0
4224,Org line C,INDIA,in,Vinay,G119 2nd,E_8,Queued,Medium,PROD597,Awaiting Assignment,2011-12-28 08:33:19+00:00,1-630156753,342.0
4225,Org line C,INDIA,in,Vinay,G119 2nd,E_8,Accepted,Medium,PROD597,In Progress,2012-02-17 07:59:53+00:00,1-630156753,4404394.0
4226,Org line C,INDIA,in,Vinay,G119 2nd,E_8,Completed,Medium,PROD597,Closed,2012-02-17 08:08:22+00:00,1-630156753,509.0
4227,Org line A2,Sweden,in,Robert,G2 3rd,A2_4,Accepted,High,PROD153,In Progress,2011-12-29 07:18:50+00:00,1-630493188,0.0
4228,Org line A2,Sweden,in,Robert,G2 3rd,A2_4,Completed,High,PROD153,Closed,2012-01-05 14:21:33+00:00,1-630493188,630163.0
4229,Org line A2,Sweden,se,Maria,G118 2nd,A2_4,Accepted,Medium,PROD591,In Progress,2011-12-29 12:34:26+00:00,1-631001113,0.0
4230,Org line A2,Sweden,se,Maria,G118 2nd,A2_4,Completed,Medium,PROD591,Closed,2012-01-02 07:23:31+00:00,1-631001113,326945.0
4231,Org line C,USA,us,Robert,G88 2nd,E_4,Accepted,High,PROD793,In Progress,2011-12-29 23:45:55+00:00,1-631117870,0.0
4232,Org line C,USA,us,Robert,G88 2nd,E_4,Accepted,High,PROD793,Wait,2011-12-29 23:47:40+00:00,1-631117870,105.0
4233,Org line C,USA,us,Robert,G88 2nd,E_4,Accepted,High,PROD793,Wait,2011-12-29 23:49:46+00:00,1-631117870,126.0
4234,Org line C,USA,us,Robert,G88 2nd,E_4,Queued,High,PROD793,Awaiting Assignment,2012-01-24 08:38:12+00:00,1-631117870,2191706.0
4235,Org line C,INDIA,us,Garima,G92,E_5,Accepted,High,PROD793,In Progress,2012-01-25 08:53:18+00:00,1-631117870,87306.0
4236,Org line C,INDIA,us,Garima,G92,E_5,Accepted,High,PROD793,Wait,2012-01-25 09:21:00+00:00,1-631117870,1662.0
4237,Org line C,USA,us,Robert,G88 2nd,E_4,Queued,High,PROD793,Awaiting Assignment,2012-03-07 12:19:55+00:00,1-631117870,3639535.0
4238,Org line C,Sweden,us,Vaibhav,G88 2nd,E_4,Accepted,High,PROD793,In Progress,2012-03-12 18:24:36+00:00,1-631117870,453881.0
4239,Org line C,Sweden,us,Vaibhav,G88 2nd,E_4,Completed,High,PROD793,Closed,2012-03-19 08:54:09+00:00,1-631117870,570573.0
4240,Org line G4,Sweden,se,Marlene,M18 2nd,,Accepted,Low,PROD78,In Progress,2011-12-30 14:51:11+00:00,1-631509503,0.0
4241,Org line G4,Sweden,se,Marlene,M18 2nd,,Completed,Low,PROD78,Closed,2012-02-01 13:00:43+00:00,1-631509503,2844572.0
4242,Org line G4,Sweden,se,Johan,S29 2nd,,Accepted,Low,PROD710,In Progress,2012-01-02 13:13:30+00:00,1-632486751,0.0
4243,Org line G4,Sweden,se,Johan,S29 2nd,,Accepted,Low,PROD710,Assigned,2012-01-24 12:04:38+00:00,1-632486751,1896668.0
4244,Org line G4,Sweden,se,Johan,S29 2nd,,Accepted,Low,PROD710,In Progress,2012-01-24 12:05:35+00:00,1-632486751,57.0
4245,Org line G4,Sweden,se,Johan,S29 2nd,,Completed,Low,PROD710,Closed,2012-01-24 12:06:57+00:00,1-632486751,82.0
4246,Org line B,INDIA,in,Srinivasan,G230 2nd,E_10,Accepted,Medium,PROD752,In Progress,2012-01-03 13:40:35+00:00,1-633036453,0.0
4247,Org line B,INDIA,in,Srinivasan,G230 2nd,E_10,Queued,Medium,PROD752,Awaiting Assignment,2012-01-03 13:53:17+00:00,1-633036453,762.0
4248,Org line B,INDIA,in,Rijin,G230 2nd,E_10,Accepted,Medium,PROD752,In Progress,2012-01-03 13:54:20+00:00,1-633036453,63.0
4249,Org line B,INDIA,in,Rijin,G230 2nd,E_10,Completed,Medium,PROD752,Closed,2012-02-29 12:48:12+00:00,1-633036453,4920832.0
4250,Org line C,Sweden,se,Johnny,G57 2nd,E_2,Accepted,Low,PROD329,In Progress,2012-01-03 13:53:21+00:00,1-633092732,0.0
4251,Org line C,Sweden,se,Johnny,G57 2nd,E_2,Accepted,Low,PROD329,In Progress,2012-01-19 06:35:48+00:00,1-633092732,1356147.0
4252,Org line C,Sweden,se,Johnny,G57 2nd,E_2,Completed,Low,PROD329,Closed,2012-01-19 06:39:52+00:00,1-633092732,244.0
4253,Org line C,USA,us,Sean,G88 2nd,E_4,Accepted,Low,PROD348,In Progress,2012-01-03 20:31:30+00:00,1-633184307,0.0
4254,Org line C,USA,us,Sean,G88 2nd,E_4,Completed,Low,PROD348,Closed,2012-03-14 13:23:58+00:00,1-633184307,6108748.0
4255,Org line C,INDIA,us,Sathish,G88 2nd,E_4,Accepted,Low,PROD219,In Progress,2012-01-04 09:39:31+00:00,1-634447637,0.0
4256,Org line C,INDIA,us,Sathish,G88 2nd,E_4,Accepted,Low,PROD219,Wait,2012-01-04 09:42:06+00:00,1-634447637,155.0
4257,Org line C,INDIA,us,Sathish,G88 2nd,E_4,Accepted,Low,PROD219,In Progress,2012-01-30 04:05:16+00:00,1-634447637,2226190.0
4258,Org line C,INDIA,us,Sathish,G88 2nd,E_4,Completed,Low,PROD219,Closed,2012-01-30 04:05:38+00:00,1-634447637,22.0
4259,Org line A2,Belgium,0,Johan,G11 2nd,A2_4,Accepted,Low,PROD765,In Progress,2012-01-04 10:28:12+00:00,1-634479154,0.0
4260,Org line A2,Belgium,0,Johan,G11 2nd,A2_4,Completed,Low,PROD765,Closed,2012-03-06 09:06:32+00:00,1-634479154,5351900.0
4261,Org line A2,Sweden,se,Vikrant,G105 2nd,A2_4,Accepted,Medium,PROD337,In Progress,2012-01-04 10:50:05+00:00,1-634487640,0.0
4262,Org line A2,Sweden,se,Vikrant,G105 2nd,A2_4,Completed,Medium,PROD337,Closed,2012-01-25 13:31:46+00:00,1-634487640,1824101.0
4263,Org line C,Sweden,se,Kjell,G346,V3_1,Accepted,Medium,PROD631,In Progress,2012-01-04 11:36:18+00:00,1-634506651,0.0
4264,Org line C,Sweden,se,Kjell,G346,V3_1,Completed,Medium,PROD631,Closed,2012-01-04 11:53:35+00:00,1-634506651,1037.0
4265,Org line C,Sweden,se,Peter,G160 2nd,E_7,Accepted,Low,PROD673,In Progress,2012-01-04 12:02:22+00:00,1-634533656,0.0
4266,Org line C,Sweden,se,Peter,G160 2nd,E_7,Completed,Low,PROD673,Closed,2012-01-09 12:11:00+00:00,1-634533656,432518.0
4267,Org line C,France,fr,Frederic,G130 3rd,E_6,Accepted,Medium,PROD643,In Progress,2012-01-05 12:27:48+00:00,1-635351501,0.0
4268,Org line C,France,fr,Frederic,G130 3rd,E_6,Completed,Medium,PROD643,Closed,2012-05-14 06:42:53+00:00,1-635351501,11211305.0
4269,Org line G3,POLAND,us,Ewa,G199 3rd,,Accepted,Medium,PROD98,In Progress,2012-01-05 13:48:54+00:00,1-635382525,0.0
4270,Org line G3,POLAND,us,Ewa,G199 3rd,,Completed,Medium,PROD98,Closed,2012-01-10 14:36:47+00:00,1-635382525,434873.0
4271,Org line C,Sweden,in,Patrik,G93 2nd,E_4,Accepted,Low,PROD325,In Progress,2012-01-05 13:10:14+00:00,1-635404161,0.0
4272,Org line C,Sweden,in,Patrik,G93 2nd,E_4,Accepted,Low,PROD325,Wait,2012-01-05 13:10:27+00:00,1-635404161,13.0
4273,Org line C,Sweden,in,Patrik,G93 2nd,E_4,Completed,Low,PROD325,Closed,2012-01-24 08:30:20+00:00,1-635404161,1624793.0
4274,Org line C,Sweden,us,Prasad,G236 2nd,E_10,Accepted,Medium,PROD494,In Progress,2012-01-06 14:40:03+00:00,1-636080278,0.0
4275,Org line C,Sweden,us,Prasad,G236 2nd,E_10,Queued,Medium,PROD494,Awaiting Assignment,2012-01-06 14:51:57+00:00,1-636080278,714.0
4276,Org line C,Sweden,us,Pushkar,G236 2nd,E_10,Accepted,Medium,PROD494,In Progress,2012-01-06 14:59:41+00:00,1-636080278,464.0
4277,Org line C,POLAND,us,Rafal,G97,V3_2,Queued,Medium,PROD494,Awaiting Assignment,2012-01-06 15:06:24+00:00,1-636080278,403.0
4278,Org line C,Sweden,us,Prasad,G236 2nd,E_10,Queued,Medium,PROD494,Awaiting Assignment,2012-01-09 11:54:45+00:00,1-636080278,247701.0
4279,Org line C,Sweden,us,Jitender,G236 2nd,E_10,Accepted,Medium,PROD494,In Progress,2012-01-09 14:28:35+00:00,1-636080278,9230.0
4280,Org line C,Sweden,us,Malin,G84 2nd,E_10,Queued,Medium,PROD494,Awaiting Assignment,2012-01-09 14:30:19+00:00,1-636080278,104.0
4281,Org line C,POLAND,us,Jaroslaw,G84 2nd,E_10,Accepted,Medium,PROD494,In Progress,2012-01-10 10:10:26+00:00,1-636080278,70807.0
4282,Org line C,USA,us,Aaron,N34,V3_2,Queued,Medium,PROD494,Awaiting Assignment,2012-01-10 10:24:16+00:00,1-636080278,830.0
4283,Org line C,USA,us,Aaron,N34,V3_2,Accepted,Medium,PROD494,In Progress,2012-02-01 14:21:10+00:00,1-636080278,1915014.0
4284,Org line C,USA,us,Aaron,N34,V3_2,Completed,Medium,PROD494,Closed,2012-02-01 14:21:59+00:00,1-636080278,49.0
4285,Org line C,USA,us,Robert,G88 2nd,E_4,Accepted,Medium,PROD793,In Progress,2012-01-06 15:05:47+00:00,1-636102195,0.0
4286,Org line C,USA,us,Robert,G88 2nd,E_4,Accepted,Medium,PROD793,Wait,2012-01-06 15:15:10+00:00,1-636102195,563.0
4287,Org line C,USA,us,Robert,G88 2nd,E_4,Queued,Medium,PROD793,Awaiting Assignment,2012-01-21 02:17:23+00:00,1-636102195,1249333.0
4288,Org line C,INDIA,us,Hineesh,G88 2nd,E_4,Accepted,Medium,PROD793,Assigned,2012-02-29 12:04:23+00:00,1-636102195,3404820.0
4289,Org line C,INDIA,us,Hineesh,G88 2nd,E_4,Accepted,Medium,PROD793,Wait,2012-03-05 15:30:53+00:00,1-636102195,444390.0
4290,Org line C,INDIA,us,Hineesh,G88 2nd,E_4,Completed,Medium,PROD793,Closed,2012-03-28 15:51:35+00:00,1-636102195,1988442.0
4291,Org line G4,Sweden,se,Mikael,S33 2nd,,Accepted,High,PROD374,In Progress,2012-01-07 10:40:01+00:00,1-636501102,0.0
4292,Org line G4,Sweden,se,Mikael,S33 2nd,,Completed,High,PROD374,Closed,2012-01-30 17:01:01+00:00,1-636501102,2010060.0
