,org:group,resource country,organization country,org:resource,organization involved,org:role,concept:name,impact,product,lifecycle:transition,time:timestamp,case:concept:name
4179,Org line A2,Sweden,in,Bertil,G31 3rd,A2_4,Completed,Low,PROD194,Closed,2012-04-23 09:20:55+00:00,1-627936524
4180,Org line V2,Sweden,se,Tomas,T3 2nd,,Accepted,Low,PROD59,In Progress,2011-12-22 09:26:34+00:00,1-627980711
4181,Org line V2,Sweden,se,Tomas,T3 2nd,,Completed,Low,PROD59,Closed,2012-02-01 14:40:27+00:00,1-627980711
4182,Org line A2,Sweden,se,Vikrant,G105 2nd,A2_4,Accepted,Medium,PROD337,In Progress,2011-12-22 12:59:52+00:00,1-628078553
4183,Org line A2,Sweden,se,Vikrant,G105 2nd,A2_4,Completed,Medium,PROD337,Closed,2012-04-19 15:42:44+00:00,1-628078553
4184,Org line G4,Sweden,se,Ing-Marie,G51 2nd,,Accepted,High,PROD337,In Progress,2011-12-22 13:57:58+00:00,1-628105478
4185,Org line G4,Sweden,se,Ing-Marie,G51 2nd,,Accepted,High,PROD337,Assigned,2012-02-02 11:54:54+00:00,1-628105478
4186,Org line G4,Sweden,se,Suresh,G51 2nd,,Accepted,High,PROD337,In Progress,2012-04-27 13:39:00+00:00,1-628105478
4187,Org line G4,Sweden,se,Suresh,G51 2nd,,Completed,High,PROD337,Closed,2012-04-27 13:41:34+00:00,1-628105478
4188,Org line C,INDIA,in,-,G165 2nd,E_7,Accepted,Low,PROD424,In Progress,2011-12-22 16:18:37+00:00,1-628203323
4189,Org line C,INDIA,in,-,G165 2nd,E_7,Accepted,Low,PROD424,In Progress,2011-12-22 16:21:45+00:00,1-628203323
4190,Org line C,INDIA,in,Rajkishore,G165 2nd,E_7,Accepted,Low,PROD424,Assigned,2011-12-26 15:36:48+00:00,1-628203323
4191,Org line C,INDIA,in,Rajkishore,G165 2nd,E_7,Accepted,Low,PROD424,In Progress,2011-12-27 10:05:29+00:00,1-628203323
4192,Org line C,INDIA,in,Rajkishore,G165 2nd,E_7,Accepted,Low,PROD424,Wait,2012-01-17 20:43:17+00:00,1-628203323
4193,Org line C,INDIA,in,Rajkishore,G165 2nd,E_7,Accepted,Low,PROD424,In Progress,2012-04-03 20:11:09+00:00,1-628203323
4194,Org line C,INDIA,in,Rajkishore,G165 2nd,E_7,Completed,Low,PROD424,Closed,2012-05-08 01:29:27+00:00,1-628203323
4195,Org line C,Canada,ca,Jay,N19 2nd,,Accepted,Low,PROD424,In Progress,2011-12-22 19:57:48+00:00,1-628222366
4196,Org line C,Canada,ca,Jay,N19 2nd,,Completed,Low,PROD424,Closed,2012-01-18 13:51:27+00:00,1-628222366
4197,Org line C,Canada,ca,Jay,N19 2nd,,Accepted,Low,PROD424,In Progress,2011-12-22 19:59:12+00:00,1-628255780
4198,Org line C,Canada,ca,Jay,N19 2nd,,Completed,Low,PROD424,Closed,2012-01-18 13:51:12+00:00,1-628255780
4199,Org line C,Sweden,se,Peter,G160 2nd,E_7,Accepted,Low,PROD673,In Progress,2011-12-23 09:46:51+00:00,1-628669941
4200,Org line C,Sweden,se,Peter,G160 2nd,E_7,Completed,Low,PROD673,Closed,2012-01-02 08:24:05+00:00,1-628669941
4201,Org line B,Brazil,br,Evane,S12 2nd,E_3,Accepted,Low,PROD551,In Progress,2011-12-23 10:16:00+00:00,1-628704675
4202,Org line B,Brazil,br,Evane,S12 2nd,E_3,Queued,Low,PROD551,Awaiting Assignment,2011-12-23 10:17:34+00:00,1-628704675
4203,Org line B,Brazil,br,Evane,S12 2nd,E_3,Accepted,Low,PROD551,In Progress,2012-01-04 11:45:11+00:00,1-628704675
4204,Org line A2,Brazil,br,Edney,S1 2nd,A2_1,Queued,Low,PROD551,Awaiting Assignment,2012-01-04 11:46:17+00:00,1-628704675
4205,Org line A2,Brazil,br,Ilton,S1 2nd,A2_1,Accepted,Low,PROD551,In Progress,2012-03-30 12:14:17+00:00,1-628704675
4206,Org line A2,Brazil,br,Ilton,S1 2nd,A2_1,Completed,Low,PROD551,Closed,2012-03-30 12:30:41+00:00,1-628704675
4207,Org line C,Belgium,se,Bart,G57 2nd,E_2,Accepted,High,PROD236,In Progress,2011-12-27 07:06:43+00:00,1-629618537
4208,Org line C,Belgium,se,Bart,G57 2nd,E_2,Accepted,High,PROD236,Assigned,2011-12-27 07:07:18+00:00,1-629618537
4209,Org line C,Belgium,se,Hugo,G57 2nd,E_2,Accepted,High,PROD236,In Progress,2012-02-08 10:33:09+00:00,1-629618537
4210,Org line C,Belgium,se,Hugo,G57 2nd,E_2,Completed,High,PROD236,Closed,2012-02-08 10:40:32+00:00,1-629618537
4211,Org line C,Sweden,us,Christian,G88 2nd,E_4,Accepted,Medium,PROD219,In Progress,2011-12-27 08:05:25+00:00,1-629629428
4212,Org line C,Sweden,us,Christian,G88 2nd,E_4,Accepted,Medium,PROD219,Assigned,2012-02-21 07:04:40+00:00,1-629629428
4213,Org line C,Sweden,us,Christian,G88 2nd,E_4,Accepted,Medium,PROD219,In Progress,2012-05-24 13:40:31+00:00,1-629629428
4214,Org line C,Sweden,us,Christian,G88 2nd,E_4,Completed,Medium,PROD219,Closed,2012-05-24 13:41:49+00:00,1-629629428
4215,Org line C,Sweden,se,Anders,S20 2nd,E_6,Accepted,Low,PROD802,In Progress,2011-12-27 06:53:22+00:00,1-629642635
4216,Org line C,Sweden,se,Anders,S20 2nd,E_6,Accepted,Low,PROD802,In Progress,2011-12-27 06:58:58+00:00,1-629642635
4217,Org line C,Sweden,se,Anders,S20 2nd,E_6,Accepted,Low,PROD802,Wait,2012-02-01 09:14:07+00:00,1-629642635
4218,Org line C,Sweden,se,Anders,S20 2nd,E_6,Accepted,Low,PROD802,In Progress,2012-03-20 13:29:41+00:00,1-629642635
4219,Org line C,Sweden,se,Anders,S20 2nd,E_6,Completed,Low,PROD802,Closed,2012-03-20 13:30:25+00:00,1-629642635
4220,Org line C,Sweden,se,Fredrik,G76,E_5,Accepted,Medium,PROD152,In Progress,2011-12-28 03:10:10+00:00,1-629991273
4221,Org line C,Sweden,se,Fredrik,G76,E_5,Accepted,Medium,PROD152,In Progress,2012-02-01 11:01:35+00:00,1-629991273
4222,Org line C,Sweden,se,Fredrik,G76,E_5,Completed,Medium,PROD152,Closed,2012-02-01 11:02:09+00:00,1-629991273
4223,Org line C,INDIA,in,Vinay,G119 2nd,E_8,Accepted,Medium,PROD597,In Progress,2011-12-28 08:27:37+00:00,1-630156753
4224,Org line C,INDIA,in,Vinay,G119 2nd,E_8,Queued,Medium,PROD597,Awaiting Assignment,2011-12-28 08:33:19+00:00,1-630156753
4225,Org line C,INDIA,in,Vinay,G119 2nd,E_8,Accepted,Medium,PROD597,In Progress,2012-02-17 07:59:53+00:00,1-630156753
4226,Org line C,INDIA,in,Vinay,G119 2nd,E_8,Completed,Medium,PROD597,Closed,2012-02-17 08:08:22+00:00,1-630156753
4227,Org line A2,Sweden,in,Robert,G2 3rd,A2_4,Accepted,High,PROD153,In Progress,2011-12-29 07:18:50+00:00,1-630493188
4228,Org line A2,Sweden,in,Robert,G2 3rd,A2_4,Completed,High,PROD153,Closed,2012-01-05 14:21:33+00:00,1-630493188
4229,Org line A2,Sweden,se,Maria,G118 2nd,A2_4,Accepted,Medium,PROD591,In Progress,2011-12-29 12:34:26+00:00,1-631001113
4230,Org line A2,Sweden,se,Maria,G118 2nd,A2_4,Completed,Medium,PROD591,Closed,2012-01-02 07:23:31+00:00,1-631001113
4240,Org line G4,Sweden,se,Marlene,M18 2nd,,Accepted,Low,PROD78,In Progress,2011-12-30 14:51:11+00:00,1-631509503
4241,Org line G4,Sweden,se,Marlene,M18 2nd,,Completed,Low,PROD78,Closed,2012-02-01 13:00:43+00:00,1-631509503
4242,Org line G4,Sweden,se,Johan,S29 2nd,,Accepted,Low,PROD710,In Progress,2012-01-02 13:13:30+00:00,1-632486751
4243,Org line G4,Sweden,se,Johan,S29 2nd,,Accepted,Low,PROD710,Assigned,2012-01-24 12:04:38+00:00,1-632486751
4244,Org line G4,Sweden,se,Johan,S29 2nd,,Accepted,Low,PROD710,In Progress,2012-01-24 12:05:35+00:00,1-632486751
4245,Org line G4,Sweden,se,Johan,S29 2nd,,Completed,Low,PROD710,Closed,2012-01-24 12:06:57+00:00,1-632486751
4246,Org line B,INDIA,in,Srinivasan,G230 2nd,E_10,Accepted,Medium,PROD752,In Progress,2012-01-03 13:40:35+00:00,1-633036453
4247,Org line B,INDIA,in,Srinivasan,G230 2nd,E_10,Queued,Medium,PROD752,Awaiting Assignment,2012-01-03 13:53:17+00:00,1-633036453
4248,Org line B,INDIA,in,Rijin,G230 2nd,E_10,Accepted,Medium,PROD752,In Progress,2012-01-03 13:54:20+00:00,1-633036453
4249,Org line B,INDIA,in,Rijin,G230 2nd,E_10,Completed,Medium,PROD752,Closed,2012-02-29 12:48:12+00:00,1-633036453
4250,Org line C,Sweden,se,Johnny,G57 2nd,E_2,Accepted,Low,PROD329,In Progress,2012-01-03 13:53:21+00:00,1-633092732
4251,Org line C,Sweden,se,Johnny,G57 2nd,E_2,Accepted,Low,PROD329,In Progress,2012-01-19 06:35:48+00:00,1-633092732
4252,Org line C,Sweden,se,Johnny,G57 2nd,E_2,Completed,Low,PROD329,Closed,2012-01-19 06:39:52+00:00,1-633092732
4253,Org line C,USA,us,Sean,G88 2nd,E_4,Accepted,Low,PROD348,In Progress,2012-01-03 20:31:30+00:00,1-633184307
4254,Org line C,USA,us,Sean,G88 2nd,E_4,Completed,Low,PROD348,Closed,2012-03-14 13:23:58+00:00,1-633184307
4255,Org line C,INDIA,us,Sathish,G88 2nd,E_4,Accepted,Low,PROD219,In Progress,2012-01-04 09:39:31+00:00,1-634447637
4256,Org line C,INDIA,us,Sathish,G88 2nd,E_4,Accepted,Low,PROD219,Wait,2012-01-04 09:42:06+00:00,1-634447637
4257,Org line C,INDIA,us,Sathish,G88 2nd,E_4,Accepted,Low,PROD219,In Progress,2012-01-30 04:05:16+00:00,1-634447637
4258,Org line C,INDIA,us,Sathish,G88 2nd,E_4,Completed,Low,PROD219,Closed,2012-01-30 04:05:38+00:00,1-634447637
4259,Org line A2,Belgium,0,Johan,G11 2nd,A2_4,Accepted,Low,PROD765,In Progress,2012-01-04 10:28:12+00:00,1-634479154
4260,Org line A2,Belgium,0,Johan,G11 2nd,A2_4,Completed,Low,PROD765,Closed,2012-03-06 09:06:32+00:00,1-634479154
4261,Org line A2,Sweden,se,Vikrant,G105 2nd,A2_4,Accepted,Medium,PROD337,In Progress,2012-01-04 10:50:05+00:00,1-634487640
4262,Org line A2,Sweden,se,Vikrant,G105 2nd,A2_4,Completed,Medium,PROD337,Closed,2012-01-25 13:31:46+00:00,1-634487640
4263,Org line C,Sweden,se,Kjell,G346,V3_1,Accepted,Medium,PROD631,In Progress,2012-01-04 11:36:18+00:00,1-634506651
4264,Org line C,Sweden,se,Kjell,G346,V3_1,Completed,Medium,PROD631,Closed,2012-01-04 11:53:35+00:00,1-634506651
4265,Org line C,Sweden,se,Peter,G160 2nd,E_7,Accepted,Low,PROD673,In Progress,2012-01-04 12:02:22+00:00,1-634533656
4266,Org line C,Sweden,se,Peter,G160 2nd,E_7,Completed,Low,PROD673,Closed,2012-01-09 12:11:00+00:00,1-634533656
4267,Org line C,France,fr,Frederic,G130 3rd,E_6,Accepted,Medium,PROD643,In Progress,2012-01-05 12:27:48+00:00,1-635351501
4268,Org line C,France,fr,Frederic,G130 3rd,E_6,Completed,Medium,PROD643,Closed,2012-05-14 06:42:53+00:00,1-635351501
4269,Org line G3,POLAND,us,Ewa,G199 3rd,,Accepted,Medium,PROD98,In Progress,2012-01-05 13:48:54+00:00,1-635382525
4270,Org line G3,POLAND,us,Ewa,G199 3rd,,Completed,Medium,PROD98,Closed,2012-01-10 14:36:47+00:00,1-635382525
4271,Org line C,Sweden,in,Patrik,G93 2nd,E_4,Accepted,Low,PROD325,In Progress,2012-01-05 13:10:14+00:00,1-635404161
4272,Org line C,Sweden,in,Patrik,G93 2nd,E_4,Accepted,Low,PROD325,Wait,2012-01-05 13:10:27+00:00,1-635404161
4273,Org line C,Sweden,in,Patrik,G93 2nd,E_4,Completed,Low,PROD325,Closed,2012-01-24 08:30:20+00:00,1-635404161
4285,Org line C,USA,us,Robert,G88 2nd,E_4,Accepted,Medium,PROD793,In Progress,2012-01-06 15:05:47+00:00,1-636102195
4286,Org line C,USA,us,Robert,G88 2nd,E_4,Accepted,Medium,PROD793,Wait,2012-01-06 15:15:10+00:00,1-636102195
4287,Org line C,USA,us,Robert,G88 2nd,E_4,Queued,Medium,PROD793,Awaiting Assignment,2012-01-21 02:17:23+00:00,1-636102195
4288,Org line C,INDIA,us,Hineesh,G88 2nd,E_4,Accepted,Medium,PROD793,Assigned,2012-02-29 12:04:23+00:00,1-636102195
4289,Org line C,INDIA,us,Hineesh,G88 2nd,E_4,Accepted,Medium,PROD793,Wait,2012-03-05 15:30:53+00:00,1-636102195
4290,Org line C,INDIA,us,Hineesh,G88 2nd,E_4,Completed,Medium,PROD793,Closed,2012-03-28 15:51:35+00:00,1-636102195
4291,Org line G4,Sweden,se,Mikael,S33 2nd,,Accepted,High,PROD374,In Progress,2012-01-07 10:40:01+00:00,1-636501102
4292,Org line G4,Sweden,se,Mikael,S33 2nd,,Completed,High,PROD374,Closed,2012-01-30 17:01:01+00:00,1-636501102
4293,Org line G1,Sweden,se,Karin,G358 2nd,E_6,Accepted,Major,PROD292,In Progress,2012-01-09 06:56:13+00:00,1-636789520
4294,Org line G1,Sweden,se,Karin,G358 2nd,E_6,Completed,Major,PROD292,Closed,2012-02-20 07:57:45+00:00,1-636789520
4295,Org line A2,POLAND,pl,Beata,W15 2nd,A2_1,Accepted,Medium,PROD509,In Progress,2012-01-09 07:30:45+00:00,1-636849620
4296,Org line A2,POLAND,pl,Beata,W15 2nd,A2_1,Accepted,Medium,PROD509,Assigned,2012-01-09 07:33:25+00:00,1-636849620
4297,Org line A2,POLAND,pl,Beata,W15 2nd,A2_1,Accepted,Medium,PROD509,In Progress,2012-02-17 07:57:41+00:00,1-636849620
4298,Org line A2,POLAND,pl,Beata,W15 2nd,A2_1,Accepted,Medium,PROD509,Wait,2012-03-28 11:25:34+00:00,1-636849620
4299,Org line A2,POLAND,pl,Beata,W15 2nd,A2_1,Completed,Medium,PROD509,Closed,2012-03-30 13:14:33+00:00,1-636849620
4300,Org line A2,POLAND,pl,Radoslaw,N26 2nd,A2_3,Accepted,Medium,PROD791,Assigned,2012-01-09 09:34:33+00:00,1-636852199
4301,Org line A2,POLAND,pl,Miroslawa,N26 2nd,A2_3,Accepted,Medium,PROD791,Assigned,2012-01-10 05:21:49+00:00,1-636852199
4302,Org line A2,POLAND,pl,Miroslawa,N26 2nd,A2_3,Accepted,Medium,PROD791,In Progress,2012-01-13 09:15:44+00:00,1-636852199
4303,Org line A2,POLAND,pl,Miroslawa,N26 2nd,A2_3,Completed,Medium,PROD791,Closed,2012-01-17 13:45:12+00:00,1-636852199
4304,Org line A2,Sweden,se,Ann,G349 3rd,A2_3,Accepted,Medium,PROD40,In Progress,2012-01-09 08:07:32+00:00,1-636867758
4305,Org line A2,Sweden,se,Ann,G349 3rd,A2_3,Completed,Medium,PROD40,Closed,2012-03-30 11:14:54+00:00,1-636867758
4325,Org line G4,Sweden,se,Lars,S33 2nd,,Accepted,High,PROD448,In Progress,2012-01-09 10:42:24+00:00,1-637035141
4326,Org line G4,Sweden,se,Lars,S33 2nd,,Completed,High,PROD448,Closed,2012-04-11 13:27:17+00:00,1-637035141
4327,Org line G3,POLAND,us,Ewa,G199 3rd,,Accepted,Medium,PROD98,In Progress,2012-01-09 10:55:12+00:00,1-637059802
4328,Org line G3,POLAND,us,Ewa,G199 3rd,,Completed,Medium,PROD98,Closed,2012-01-09 10:55:57+00:00,1-637059802
4336,Org line C,Sweden,in,Daniel,G157 2nd,E_7,Accepted,Low,PROD674,In Progress,2012-01-09 12:33:58+00:00,1-637142120
4337,Org line C,Sweden,in,Daniel,G157 2nd,E_7,Completed,Low,PROD674,Closed,2012-01-09 12:38:43+00:00,1-637142120
4338,Org line A2,POLAND,in,Bartlomiej,J7 2nd,A2_2,Accepted,Medium,PROD471,In Progress,2012-01-09 13:43:27+00:00,1-637222863
4339,Org line A2,POLAND,in,Bartlomiej,J7 2nd,A2_2,Accepted,Medium,PROD471,In Progress,2012-01-09 13:44:50+00:00,1-637222863
4340,Org line A2,POLAND,in,Bartlomiej,J7 2nd,A2_2,Queued,Medium,PROD471,Awaiting Assignment,2012-01-09 13:51:23+00:00,1-637222863
4341,Org line C,Sweden,in,Jitender,G236 2nd,E_10,Accepted,Medium,PROD471,In Progress,2012-01-09 13:59:22+00:00,1-637222863
4342,Org line C,Sweden,in,Jitender,G236 2nd,E_10,Completed,Medium,PROD471,Closed,2012-01-09 14:01:12+00:00,1-637222863
4343,Org line A2,Sweden,se,Agneta,U6 2nd,A2_3,Accepted,Major,PROD831,In Progress,2012-01-09 15:38:33+00:00,1-637283508
4344,Org line A2,Sweden,se,Agneta,U6 2nd,A2_3,Queued,Major,PROD831,Awaiting Assignment,2012-01-09 15:39:16+00:00,1-637283508
4345,Org line A2,Sweden,se,Agneta,U6 2nd,A2_3,Accepted,Major,PROD831,In Progress,2012-01-10 11:16:38+00:00,1-637283508
4346,Org line A2,Sweden,se,Agneta,U6 2nd,A2_3,Completed,Major,PROD831,Closed,2012-01-10 11:22:40+00:00,1-637283508
4347,Org line C,USA,se,Robert,G248 3rd,C_6,Queued,High,PROD585,Awaiting Assignment,2012-01-09 16:17:37+00:00,1-637307494
4348,Org line C,Belgium,se,Roger,G273 3rd,C_6,Accepted,High,PROD585,In Progress,2012-01-16 15:45:37+00:00,1-637307494
4349,Org line C,Belgium,se,Roger,G273 3rd,C_6,Completed,High,PROD585,Closed,2012-02-10 14:39:17+00:00,1-637307494
4350,Org line C,France,fr,Florent,V43 3rd,C_5,Accepted,High,PROD609,In Progress,2012-01-09 18:10:00+00:00,1-637327254
4351,Org line C,France,fr,Florent,V43 3rd,C_5,Completed,High,PROD609,Closed,2012-03-14 11:50:13+00:00,1-637327254
4352,Org line C,USA,in,Robert,G248 3rd,C_6,Accepted,High,PROD585,In Progress,2012-01-10 04:34:32+00:00,1-637516103
4353,Org line C,USA,in,Robert,G248 3rd,C_6,Queued,High,PROD585,Awaiting Assignment,2012-01-10 04:39:30+00:00,1-637516103
4354,Org line C,INDIA,in,Sonu,G77,E_5,Accepted,High,PROD585,In Progress,2012-01-10 08:43:57+00:00,1-637516103
4355,Org line C,INDIA,in,Sonu,G77,E_5,Completed,High,PROD585,Closed,2012-01-10 08:49:47+00:00,1-637516103
4356,Org line C,INDIA,us,J,G88 2nd,E_4,Accepted,Medium,PROD815,In Progress,2012-01-10 08:32:32+00:00,1-637580967
4357,Org line C,INDIA,us,J,G88 2nd,E_4,Accepted,Medium,PROD815,Wait,2012-01-10 08:39:27+00:00,1-637580967
4358,Org line C,INDIA,us,J,G88 2nd,E_4,Completed,Medium,PROD815,Closed,2012-01-18 04:47:11+00:00,1-637580967
4359,Org line V2,Sweden,se,Tomas,T3 2nd,,Accepted,Low,PROD61,In Progress,2012-01-10 07:55:05+00:00,1-637591141
4360,Org line V2,Sweden,se,Tomas,T3 2nd,,Completed,Low,PROD61,Closed,2012-02-29 11:21:30+00:00,1-637591141
4361,Org line G4,Sweden,se,Göran,S33 2nd,,Accepted,Medium,PROD527,In Progress,2012-01-10 09:07:38+00:00,1-637685994
4362,Org line G4,Sweden,se,Göran,S33 2nd,,Completed,Medium,PROD527,Closed,2012-03-19 10:17:49+00:00,1-637685994
4363,Org line G4,Sweden,se,Göran,S33 2nd,,Accepted,Medium,PROD527,In Progress,2012-03-26 13:03:30+00:00,1-637685994
4364,Org line G4,Sweden,se,Göran,S33 2nd,,Completed,Medium,PROD527,Closed,2012-05-19 12:58:35+00:00,1-637685994
4365,Org line C,Sweden,se,Ann-Charlotte,G138 2nd,E_10,Accepted,Low,PROD802,In Progress,2012-01-10 10:11:08+00:00,1-637713545
4366,Org line C,Sweden,se,Ann-Charlotte,G138 2nd,E_10,Queued,Low,PROD802,Awaiting Assignment,2012-01-10 10:16:22+00:00,1-637713545
4367,Org line C,Sweden,se,Johan,G138 2nd,E_10,Accepted,Low,PROD802,In Progress,2012-01-10 10:55:59+00:00,1-637713545
4368,Org line C,Sweden,se,Johan,G138 2nd,E_10,Accepted,Low,PROD802,Wait,2012-01-10 10:59:10+00:00,1-637713545
4369,Org line C,Sweden,se,Johan,G138 2nd,E_10,Completed,Low,PROD802,Closed,2012-01-10 14:25:25+00:00,1-637713545
4370,Org line G4,Sweden,se,Håkan,S33 2nd,,Accepted,Low,PROD397,In Progress,2012-01-10 09:27:07+00:00,1-637713651
4371,Org line G4,Sweden,se,Håkan,S33 2nd,,Completed,Low,PROD397,Closed,2012-01-13 11:32:34+00:00,1-637713651
4372,Org line A2,Sweden,us,Daniel Alf,L23 3rd,A2_4,Accepted,Low,PROD546,In Progress,2012-01-10 09:28:32+00:00,1-637716645
4373,Org line A2,Sweden,us,Daniel Alf,L23 3rd,A2_4,Completed,Low,PROD546,Closed,2012-01-20 09:10:31+00:00,1-637716645
4374,Org line G4,Sweden,se,Samira,S33 2nd,,Accepted,Medium,PROD448,In Progress,2012-01-10 13:05:54+00:00,1-637893062
4375,Org line G4,Sweden,se,Samira,S33 2nd,,Accepted,Medium,PROD448,Assigned,2012-01-27 14:52:26+00:00,1-637893062
4376,Org line G4,Sweden,se,Samira,S33 2nd,,Accepted,Medium,PROD448,In Progress,2012-03-12 15:22:26+00:00,1-637893062
4377,Org line G4,Sweden,se,Samira,S33 2nd,,Completed,Medium,PROD448,Closed,2012-03-12 15:22:39+00:00,1-637893062
4378,Org line G3,POLAND,us,Ewa,G199 3rd,,Accepted,Medium,PROD97,In Progress,2012-01-10 14:19:55+00:00,1-637954950
4379,Org line G3,POLAND,us,Ewa,G199 3rd,,Completed,Medium,PROD97,Closed,2012-01-10 14:28:56+00:00,1-637954950
4380,Org line C,Sweden,se,Roger,G268 3rd,C_6,Accepted,Low,PROD805,In Progress,2012-01-10 15:35:02+00:00,1-638034021
4381,Org line C,Sweden,se,Roger,G268 3rd,C_6,Completed,Low,PROD805,Closed,2012-02-29 13:18:51+00:00,1-638034021
4382,Org line C,INDIA,in,Srinivasa,G165 2nd,E_7,Accepted,Medium,PROD671,In Progress,2012-01-10 15:53:52+00:00,1-638041299
4383,Org line C,INDIA,in,Srinivasa,G165 2nd,E_7,Completed,Medium,PROD671,Closed,2012-02-18 11:32:07+00:00,1-638041299
4393,Org line A2,Sweden,in,Sara,L50 3rd,D_1,Accepted,Medium,PROD611,In Progress,2012-01-10 21:07:22+00:00,1-638112911
4394,Org line A2,Sweden,in,Sara,L50 3rd,D_1,Completed,Medium,PROD611,Closed,2012-01-18 09:43:12+00:00,1-638112911
4395,Org line C,Sweden,se,Awneesh,G269 3rd,C_6,Accepted,Medium,PROD621,In Progress,2012-01-11 08:11:44+00:00,1-638653931
4396,Org line C,Sweden,se,Awneesh,G269 3rd,C_6,Completed,Medium,PROD621,Closed,2012-02-15 06:57:41+00:00,1-638653931
4397,Org line A2,Sweden,se,Joakim,G362 3rd,A2_3,Accepted,Medium,PROD241,In Progress,2012-01-11 15:40:25+00:00,1-638961317
4398,Org line A2,Sweden,se,Joakim,G362 3rd,A2_3,Completed,Medium,PROD241,Closed,2012-03-28 11:07:16+00:00,1-638961317
4399,Org line C,INDIA,in,Tapan,G87 2nd,E_4,Accepted,Low,PROD565,In Progress,2012-01-11 14:28:25+00:00,1-638962731
4400,Org line C,INDIA,in,Tapan,G87 2nd,E_4,Accepted,Low,PROD565,Assigned,2012-01-11 14:29:40+00:00,1-638962731
4401,Org line C,INDIA,in,Tapan,G87 2nd,E_4,Accepted,Low,PROD565,In Progress,2012-01-11 14:37:08+00:00,1-638962731
4402,Org line C,INDIA,in,Tapan,G87 2nd,E_4,Completed,Low,PROD565,Closed,2012-02-09 09:49:27+00:00,1-638962731
4403,Org line V11,United Kingdom,gb,James,V50 2nd,,Accepted,Medium,PROD158,In Progress,2012-01-11 16:21:57+00:00,1-639009338
4404,Org line V11,United Kingdom,gb,James,V50 2nd,,Accepted,Medium,PROD158,In Progress,2012-04-24 13:31:03+00:00,1-639009338
4405,Org line V11,United Kingdom,gb,James,V50 2nd,,Completed,Medium,PROD158,Closed,2012-04-24 13:33:37+00:00,1-639009338
4406,Org line C,USA,us,William,G14 3rd,C_1,Accepted,High,PROD332,In Progress,2012-01-11 16:18:07+00:00,1-639028876
4407,Org line C,USA,us,William,G14 3rd,C_1,Completed,High,PROD332,Closed,2012-02-15 13:15:37+00:00,1-639028876
4408,Org line V2,Sweden,se,Cecilia,T13 2nd,,Accepted,Low,PROD399,In Progress,2012-01-12 07:51:54+00:00,1-639870000
4409,Org line V2,Sweden,se,Cecilia,T13 2nd,,Completed,Low,PROD399,Closed,2012-04-12 05:19:20+00:00,1-639870000
4410,Org line C,Sweden,se,Peter,G160 2nd,E_7,Accepted,High,PROD673,In Progress,2012-01-12 08:13:47+00:00,1-639881579
4411,Org line C,Sweden,se,Peter,G160 2nd,E_7,Completed,High,PROD673,Closed,2012-02-06 07:15:37+00:00,1-639881579
4412,Org line C,Belgium,be,Peter,G56 3rd,C_1,Accepted,Medium,PROD816,In Progress,2012-01-12 09:51:17+00:00,1-639930880
4413,Org line C,Belgium,be,Peter,G56 3rd,C_1,Queued,Medium,PROD816,Awaiting Assignment,2012-01-12 10:03:05+00:00,1-639930880
4414,Org line C,INDIA,be,Prasanth,G55 2nd,E_1,Accepted,Medium,PROD816,In Progress,2012-01-12 10:57:00+00:00,1-639930880
4415,Org line C,Belgium,be,Peter,G56 3rd,C_1,Queued,Medium,PROD816,Awaiting Assignment,2012-01-12 11:00:10+00:00,1-639930880
4416,Org line C,Sweden,be,Karin,G56 3rd,C_1,Accepted,Medium,PROD816,In Progress,2012-01-17 14:34:13+00:00,1-639930880
4417,Org line C,INDIA,be,Prasanth,G55 2nd,E_1,Accepted,Medium,PROD816,In Progress,2012-01-18 08:03:29+00:00,1-639930880
4418,Org line C,INDIA,be,Prasanth,G55 2nd,E_1,Completed,Medium,PROD816,Closed,2012-01-18 08:20:58+00:00,1-639930880
4419,Org line C,France,se,Fabrice,G153 2nd,E_7,Accepted,Medium,PROD673,In Progress,2012-01-12 10:16:10+00:00,1-639942581
4420,Org line C,France,se,Fabrice,G153 2nd,E_7,Accepted,Medium,PROD673,Wait,2012-02-07 10:40:16+00:00,1-639942581
4421,Org line C,France,se,Fabrice,G153 2nd,E_7,Accepted,Medium,PROD673,In Progress,2012-02-15 14:16:52+00:00,1-639942581
4422,Org line C,France,se,Fabrice,G153 2nd,E_7,Completed,Medium,PROD673,Closed,2012-02-15 14:51:00+00:00,1-639942581
4423,Org line C,France,fr,Bruno,V29 2nd,E_6,Accepted,Medium,PROD673,In Progress,2012-01-12 11:24:50+00:00,1-640059801
4424,Org line C,France,fr,Bruno,V29 2nd,E_6,Completed,Medium,PROD673,Closed,2012-01-12 11:26:04+00:00,1-640059801
4439,Org line G3,POLAND,us,Ewa,G199 3rd,,Accepted,Medium,PROD97,In Progress,2012-01-12 16:53:13+00:00,1-640263496
4440,Org line G3,POLAND,us,Ewa,G199 3rd,,Completed,Medium,PROD97,Closed,2012-01-12 16:55:13+00:00,1-640263496
4451,Org line G4,Sweden,se,Rickard,S33 2nd,,Accepted,Medium,PROD374,In Progress,2012-01-13 07:04:43+00:00,1-641023492
4452,Org line G4,Sweden,se,Rickard,S33 2nd,,Completed,Medium,PROD374,Closed,2012-01-26 12:51:59+00:00,1-641023492
